,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
30680,7433,7979,,,512,,,,,,,,,,214,,,,246
30684,9096,1080,2747,2076,,,,,,,,,,,769,616,,,
30704,5776,9419,,453,469,,,,,,,,,,,,,,267
30705,5866,4128,2500,2144,347,358,,,,,1041,,,,,,,,
30714,7398,5906,,817,840,,,,47,,,,,,1376,,,,
30715,15138,852,,394,,,,,,,,,,,,,,,
30717,12608,348,,,,,,,3428,,,,,,,,,,
30719,11611,3777,,,329,,,,,,580,,,,,,,87,
30720,15162,1222,,,,,,,,,,,,,,,,,
30729,7451,7994,,276,,,,,,,663,,,,,,,,
40003,2690,447,2459,9027,,,,,,1066,,,50,424,,221,,,
40009,4100,1202,1492,6697,,,,,,2565,,,,85,243,,,,
40010,5932,1363,1203,5177,,,,,,2211,,,,,,498,,,
40015,6163,997,729,4582,,,,,,2534,,,232,441,,,706,,
40016,7908,2068,700,832,500,,,1356,2058,,,603,,,104,,255,,
40018,8858,7447,,,,,,,,,,,79,,,,,,
40019,4364,545,956,6150,40,,,235,,911,214,,1521,207,492,587,,162,
40028,4736,152,3136,5546,,,,,,2413,,,190,,28,,183,,
40032,5840,1095,1050,6577,491,,,,,,,,531,449,,351,,,
40034,5863,202,734,8352,,,,,,435,,,103,331,,,364,,
40036,3446,,2483,7964,,113,,,,2049,,,268,,,61,,,
40038,9154,1588,1909,2254,102,78,,,620,,,,41,396,190,,52,,
40040,7447,410,599,5031,105,,,,,2619,,,65,,,108,,,
40051,5307,2970,2608,3269,,,,170,,1087,,,515,,,458,,,
40052,7082,101,2274,5616,226,,,,,429,,,402,155,,68,31,,
40053,5397,650,981,6661,,,,,,1875,,,755,,,,45,,20
40055,4751,63,1331,7028,65,,,,,831,,,98,88,,2129,,,
40061,5049,487,1153,7627,,,,313,,313,,,,251,393,798,,,
40064,7202,2114,1847,1511,40,,,73,2188,,,,51,,756,,602,,
40075,13086,3298,,,,,,,,,,,,,,,,,
40080,4100,1264,1545,5606,,,,,,2189,,,,45,,1635,,,
40082,6976,4286,473,2184,,381,,,,,580,,,,,,,1504,
40083,3772,910,1699,8154,509,383,,,,585,90,282,,,,,,,
40086,9424,133,1674,848,202,65,112,,2329,,,219,,,103,162,1113,,
40088,11678,395,675,2852,,179,,,,200,,,69,336,,,,,
40089,4181,224,2326,7812,84,,,,,800,,,50,753,,154,,,
40096,4691,258,2032,6988,,,,271,,1131,,80,,,86,847,,,
40103,9135,1065,1105,3871,,80,,,,377,,,150,371,230,,,,
40104,6789,516,229,7029,,,21,,,102,,,,111,110,1407,70,,
40105,2249,1487,3947,6653,306,488,,,,,,,36,49,1169,,,,
40108,4852,28,3180,7219,,,,,921,,,,,184,,,,,
40109,8515,4901,537,444,41,,,,1326,,,48,,79,,295,,198,
40110,3366,,3940,6713,288,651,,,,1426,,,,,,,,,
40111,10210,221,563,4453,,,222,,,528,,,,85,102,,,,
40118,3194,3426,1919,2774,54,791,2480,632,,,,,,,1114,,,,
40128,13959,2425,,,,,,,,,,,,,,,,,
40148,6850,3459,1117,1553,,856,2177,,,,,,,,309,,63,,
40156,4038,,750,9012,,84,,,,422,,,,,1454,624,,,
40158,3554,3925,3680,523,1246,,790,1661,,,,,,,,,1005,,
40159,7821,46,2859,2654,,607,,,1616,375,,,,,223,183,,,
40168,4141,1214,1037,7265,170,,,,,837,780,,,,119,821,,,
40169,7780,130,943,6489,,,,,,,,,347,142,,553,,,
40176,4967,867,3196,5884,86,487,,,37,314,,546,,,,,,,
40183,4314,3339,5051,1698,407,203,1170,202,,,,,,,,,,,
40187,6669,1037,1804,3897,,91,,,,2442,,289,,,,,155,,
40191,6699,352,2392,4900,,,58,,1030,529,,,115,,62,,247,,
40192,10906,1794,1610,1272,65,202,,,,535,,,,,,,,,
40196,11347,2108,,1082,,,432,,,,1415,,,,,,,,
40202,10162,300,506,1730,,,,818,2045,,,,142,,231,,450,,
40213,3314,9497,131,920,1057,,,,,,1465,,,,,,,,
40216,3070,5228,3310,1962,1188,,428,,,,1153,,,,45,,,,
40218,8929,542,579,3498,,,56,,,,,,201,,,2579,,,
40221,10548,2490,438,837,561,,,,655,,,53,,,175,427,200,,
40224,5509,,2372,6047,,,,,,2360,,,96,,,,,,
40225,7875,6945,665,290,,,,,,,411,,61,,137,,,,
40227,6343,968,5629,247,1306,,,,,,883,,,,852,,,,156
40228,7048,1994,724,4701,346,303,,,,425,134,,573,,136,,,,
40232,7259,3094,1291,1876,,799,,,1523,259,,,,,142,,141,,
40233,9967,5737,,185,150,,,,,,34,27,,22,262,,,,
40239,9964,6420,,,,,,,,,,,,,,,,,
40241,5749,10635,,,,,,,,,,,,,,,,,
40246,9926,6458,,,,,,,,,,,,,,,,,
40251,6264,620,2556,3900,347,,,,,1487,,,,,,1007,138,,65
40257,8037,4011,945,1708,254,775,,,,,,,,,123,,,494,37
40263,14100,2284,,,,,,,,,,,,,,,,,
40265,14994,1390,,,,,,,,,,,,,,,,,
40280,11811,,1111,461,,,,,2810,,,,,,,,,191,
40288,9245,189,1059,4578,360,,,,,580,,,162,,184,,27,,
40294,7993,6020,1586,186,,,,,,,,,,,180,,,,419
40301,11097,22,,,,,,,5265,,,,,,,,,,
40306,4340,280,90,908,2968,2571,,5227,,,,,,,,,,,
40317,4804,8467,424,125,2001,,,,,,476,,,,,,,,87
40332,12047,3337,,,,,,,,,878,,,,,,,,122
40343,7463,6454,104,1005,928,,154,,,,276,,,,,,,,
40346,5756,404,,6037,,,3765,,,,,,,,,,,,422
40355,12472,247,297,1670,,109,,,,469,,,757,363,,,,,
40361,9468,1465,831,,,,3365,,,,,,,,1255,,,,
40362,3893,7903,403,2468,314,,,,,,424,,,,979,,,,
40367,9205,419,2134,4127,68,,,,,,,,110,274,,,47,,
40368,4271,9342,301,326,789,,,,,,1355,,,,,,,,
40369,9209,3586,1293,618,101,752,678,147,,,,,,,,,,,
40375,3184,4524,3653,1995,1384,,440,,,,1204,,,,,,,,
40376,11559,1454,883,1442,,222,,580,,,,,,,,,,,244
40395,6184,1151,3527,1378,2257,,,1106,,,,,,,781,,,,
40400,4142,103,3649,2000,1891,1714,633,1677,,,,,,,575,,,,
40407,7599,3882,775,1344,520,,612,,,,1099,,,,553,,,,
40413,7936,4263,2401,1270,387,,127,,,,,,,,,,,,
40414,9123,4959,,1029,357,,,,,,285,101,,,530,,,,
40417,11414,1044,1507,68,1798,,,,,,,,,,553,,,,
40423,6967,3771,1729,952,,388,1164,1413,,,,,,,,,,,
40424,7875,7012,275,,,,,,,,1116,,,,,,,106,
40428,6250,6449,1362,279,,,326,1165,,,553,,,,,,,,
40433,4438,31,4229,4143,764,1366,,,,,,,,,,1413,,,
40434,4689,2988,4032,909,747,939,,973,,,,,,,,,,1107,
40439,8525,1237,912,5079,,,,,,185,,,102,,,344,,,
40441,4780,3410,2782,3303,1254,724,,,,,131,,,,,,,,
40447,7607,6967,1031,,,,,,,,,,,,779,,,,
40452,7478,2174,1115,1874,2394,,,657,,,,,,,290,,,402,
40459,4642,3393,1136,3591,513,1592,,981,,,,,,,305,231,,,
40462,11237,4855,,,,,,,,,,,,,,,,292,
40473,8709,505,2273,716,,,471,151,1036,,,,,,2034,,489,,
40481,4859,,3280,6790,201,,,,,648,,,119,168,121,198,,,
40482,11788,4596,,,,,,,,,,,,,,,,,
40486,9750,3002,842,,763,,,,,,797,,,,545,,,685,
40488,5258,1140,5371,2730,769,196,,,,,635,,,,,129,,,156
40491,9818,3381,1468,180,,,,550,,,,,,,884,103,,,
40497,10890,5494,,,,,,,,,,,,,,,,,
40502,14177,125,80,351,1188,,95,,,,,,,,,,,368,
40504,12386,3998,,,,,,,,,,,,,,,,,
40505,9941,5647,,,239,,,,,,557,,,,,,,,
40507,6816,6180,123,2006,,789,,,,,470,,,,,,,,
40509,6630,8651,,,,,,,,,,,,,437,,,666,
40512,5664,6645,720,2312,180,,,,,,863,,,,,,,,
40515,6135,8414,109,440,645,,641,,,,,,,,,,,,
40520,9590,6794,,,,,,,,,,,,,,,,,
40528,14542,1842,,,,,,,,,,,,,,,,,
40535,12673,738,100,147,,,,,2586,,,,71,,,,69,,
40545,12655,3729,,,,,,,,,,,,,,,,,
40551,15356,1028,,,,,,,,,,,,,,,,,
40554,8973,1597,1896,1988,1022,72,,,,,836,,,,,,,,
40557,5723,606,3165,4584,33,,,,,2273,,,,,,,,,
40562,15882,502,,,,,,,,,,,,,,,,,
