,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
30478,5290,10403,,336,52,,63,,,,132,,,,,,,108,
30479,5398,9631,,265,,,,,,,522,,,,392,,,,176
30491,10371,3737,280,,,,,,1996,,,,,,,,,,
30498,8121,7112,,411,,,196,,,,544,,,,,,,,
30506,6325,5933,548,,1928,,,1000,,,,,,,650,,,,
30519,6088,4472,,4127,,796,,,,,,,,,160,444,,297,
30529,8176,3252,,742,,2565,,,,,370,,,,,1279,,,
30533,4446,9636,447,320,408,,,,,,286,,,,,,,841,
30536,13257,1879,93,,,,409,,185,,,,,,126,435,,,
30556,6265,3368,2789,1812,141,1284,,,,,,,,,,725,,,
30557,11439,2331,349,997,385,,,,,,,,,,677,206,,,
30562,8710,4050,,2163,,,118,,,,,,,,,1343,,,
30565,5934,9565,,381,,,,,,,504,,,,,,,,
30566,8261,766,3851,,,1375,,2131,,,,,,,,,,,
30567,7618,2768,1093,2519,886,655,,,,,,,,,227,618,,,
30576,5600,8908,397,163,,,,,,,513,,,,,,,428,375
30578,6387,3780,1110,3397,1023,161,,,,,327,,,,,,,199,
30580,5835,2840,1512,3790,146,327,,,,,1554,,,,,380,,,
30581,7223,8238,,,,,,,,,,,,,,,,923,
30589,6735,7757,,889,64,,,,,,791,,,,148,,,,
30590,8062,1973,2543,2622,463,318,,403,,,,,,,,,,,
30596,8980,295,1286,,,2197,,,,,,,,,264,3362,,,
30597,8013,3168,509,1931,,1304,,,,,,,,,687,633,,,139
30602,7086,1505,3237,,132,3190,,1234,,,,,,,,,,,
30604,4669,10449,,269,,,,,,,997,,,,,,,,
30615,7131,2086,1816,2313,,,,1118,1553,,,,,,61,,,,306
30616,12941,2518,398,,,,,,527,,,,,,,,,,
30621,4610,3314,7050,153,,,,,,,,,,,400,857,,,
30622,7228,1045,2443,3647,476,533,,686,,,,,,,326,,,,
30634,10213,2344,374,2439,138,,,,,,,,,,548,328,,,
30635,5818,4496,1293,1675,391,1489,,,,,,,16,,683,523,,,
30636,13535,1669,,118,,,,,,,850,,,,212,,,,
30652,9693,3041,2968,682,,,,,,,,,,,,,,,
30659,5545,7670,846,,649,,,,,,1504,,,,170,,,,
30661,9187,883,1216,1130,1107,1159,,,,,,,,,,1702,,,
30663,4103,4391,2317,2953,538,400,,,,,,,,,,1682,,,
30670,10809,4293,,,993,,,,,,85,,,,,,,204,
30675,8120,7025,284,531,62,,,,,,,,,,,,,,362
30689,7096,2682,609,1940,,,,,,,,,,,,4057,,,
30690,4749,2851,3813,1587,793,,,,599,,,,,,1992,,,,
30691,4149,11675,,560,,,,,,,,,,,,,,,
30708,14587,1797,,,,,,,,,,,,,,,,,
30712,12230,1370,,2264,,,,,,,268,,,,,,,,252
30713,12851,3533,,,,,,,,,,,,,,,,,
30718,5788,2572,1433,4797,100,456,,,585,,,,,,,653,,,
30721,14459,1925,,,,,,,,,,,,,,,,,
30722,6551,7123,,1535,206,,,,,,802,,,,167,,,,
30728,11581,4080,47,108,,,,,,,,,,,393,,,,175
40007,6230,875,1981,4923,775,,,,,871,116,,165,330,,76,42,,
40012,6225,4408,1071,622,1476,435,741,1189,,,88,,,,49,,,80,
40030,5464,59,1649,7898,,167,,,,936,49,,90,,72,,,,
40031,8405,480,1593,3856,68,,,,,1686,,,296,,,,,,
40033,3379,,1010,7744,,238,,,,957,,,,,458,412,,2186,
40044,5488,944,1913,6782,42,365,,,,431,324,,,95,,,,,
40049,4783,89,958,7686,,,,,,1597,,,,48,87,380,756,,
40056,11613,1139,596,417,,,,,,592,,,52,,122,1330,45,478,
40057,6660,348,1924,6340,110,,,,,,,,,,,1002,,,
40060,3254,85,3132,7637,,,,,,1993,,,230,,53,,,,
40065,9151,444,722,4356,65,353,,,177,360,,,,86,670,,,,
40068,6477,544,2241,5152,,,560,,,,,,1253,157,,,,,
40069,4536,571,2479,7703,,84,,,,,,,431,276,127,177,,,
40072,13310,3074,,,,,,,,,,,,,,,,,
40081,9551,367,1552,3369,,,,,,1545,,,,,,,,,
40095,4081,3032,4695,1914,396,803,,456,,,,,,,165,,,741,101
40114,15467,67,,,,,,,,,,,724,126,,,,,
40121,8596,1837,34,5346,208,,,88,,,,,196,79,,,,,
40122,6737,2276,1109,3112,180,756,45,,,,785,,,,536,594,125,129,
40126,3698,3098,380,6163,,,,,,731,,,,,49,2265,,,
40127,2375,151,2902,9519,,266,,,,624,,,,256,291,,,,
40131,11136,5248,,,,,,,,,,,,,,,,,
40133,5868,4078,3325,1372,284,,407,,,,369,,,,681,,,,
40143,12449,328,490,1726,,,,,,,127,,886,,,214,,164,
40144,5181,5966,1641,2330,,348,,,,,357,,,,107,,,416,38
40151,5689,464,1576,6489,653,,,,,132,,,1381,,,,,,
40157,8684,4864,,1088,288,,,,,,1410,,,50,,,,,
40163,5090,674,1604,5419,,,,,,3414,,,183,,,,,,
40172,8367,753,457,6565,,,,,,,,,43,199,,,,,
40177,4380,7550,1053,1451,906,,,,,,893,,,,,,,,151
40180,4415,1340,3953,3167,1434,833,1072,170,,,,,,,,,,,
40185,4958,143,3497,4893,144,,182,,,527,,618,,,,1422,,,
40194,7086,1329,909,6387,,,,,,,,,,221,205,247,,,
40198,8601,3841,335,1393,,,560,,,,1654,,,,,,,,
40200,4525,33,626,6570,,,,,,,,187,,,,4443,,,
40201,4944,4039,2856,1476,641,192,105,1521,,,,,50,,,,560,,
40203,4650,571,1168,8673,,,,,,,,,,,,1322,,,
40205,3357,4861,3957,2504,,1540,,,,,,,,23,,,,142,
40210,11143,1404,872,1076,418,,450,,,,,,699,,322,,,,
40214,7386,5175,431,,,,,,,,,,,,1968,,,1424,
40215,3127,434,4563,6888,,321,,,,,,,64,,202,785,,,
40234,6347,3413,862,4700,,,,,,1062,,,,,,,,,
40235,6982,6707,886,,,451,,,,,887,,,,,,,,471
40240,12133,3451,,,,,,,,,,,693,107,,,,,
40242,12011,2189,,692,,403,,,,,,,1089,,,,,,
40244,9593,133,1305,4918,,,,,,,,,,,,435,,,
40245,1309,,628,10549,850,,,,,2316,,,,,,732,,,
40248,6720,119,4440,2429,278,1745,,,,,,,,,131,522,,,
40252,12317,251,181,3165,,,,,,470,,,,,,,,,
40271,5935,5015,1398,562,1754,,,,,,,,,,743,,,,977
40275,6380,1735,120,,428,2682,3666,,,,,,,,1373,,,,
40282,4283,2543,4382,410,3763,,157,,,,,,,,,,,846,
40293,8570,4273,,2980,,,,,,355,37,169,,,,,,,
40297,12054,2851,647,411,,,,,,,,,,,174,,,,247
40307,9307,444,,,,,,,6604,,,,,,,,29,,
40314,9523,1540,379,2699,128,402,,,1177,,,,157,,,379,,,
40334,7004,2358,589,5120,141,126,,,,435,,,,,,611,,,
40335,6515,2556,2387,973,,,815,,,,,,,,324,,2814,,
40337,8204,51,,,,,,,8129,,,,,,,,,,
40340,8617,3312,2003,,224,,,,,,,,,,748,,,1480,
40341,8011,363,3559,1605,,1508,,,,869,469,,,,,,,,
40344,6278,287,3649,4921,,,,,,1093,,,,,103,,,53,
40354,10173,5554,,,,,,,,,,,,,,,,,657
40359,10595,1341,1649,1597,,,,282,,,,,829,,,,91,,
40363,4311,40,1000,9430,157,598,,,,,,,534,,,314,,,
40366,3142,98,442,8262,541,,,,,,,,,,98,3801,,,
40370,12737,2895,,285,,,142,,,,,,,,325,,,,
40378,3799,6406,5071,329,,,,,,,,,,,104,,,675,
40379,4860,162,474,8955,,294,,,,1223,,,,,,416,,,
40385,7463,592,1627,6008,67,137,,,,337,,,44,,76,,33,,
40388,6701,6756,1753,,,797,,,,,135,,214,,,,,28,
40390,5793,5753,1025,1965,1160,,,,,,,,146,,542,,,,
40401,10786,4947,,480,,,,,,,89,,,82,,,,,
40402,3546,6754,2779,2751,158,217,,,,,,,,,179,,,,
40404,9709,74,958,4230,401,712,,,,,,,187,,,113,,,
40406,9532,863,1231,3896,,71,,,,,,,183,,555,53,,,
40408,12243,148,565,2559,,,,,,869,,,,,,,,,
40411,9033,1725,2879,1019,799,854,,,,,75,,,,,,,,
40418,3004,110,1694,9322,,,,1358,,896,,,,,,,,,
40420,5664,1129,5124,1652,,242,1315,1258,,,,,,,,,,,
40425,4028,872,4022,6769,59,,,,,,,,267,,,367,,,
40432,4852,700,4468,5288,99,,,,,780,,,59,73,,,65,,
40436,6359,,1493,6089,,1454,,,,712,,,31,,,246,,,
40446,4306,2045,4069,,1258,987,431,3288,,,,,,,,,,,
40461,4991,1284,4370,652,,743,,,,,,376,,,654,3314,,,
40474,8197,7677,,478,,,,,,,,,,32,,,,,
40475,7454,690,513,6161,,,,94,,,,,,,,1472,,,
40483,8586,2757,1133,1015,326,635,,1462,,,243,,,,227,,,,
40484,4149,7458,1291,1114,1139,875,,,,,358,,,,,,,,
40487,9265,6271,,45,803,,,,,,,,,,,,,,
40490,12051,4333,,,,,,,,,,,,,,,,,
40496,7369,255,355,7366,826,,,,,,,,,,66,,147,,
40499,12219,2716,,664,,,,,,,105,,,,,,,,680
40500,11637,4747,,,,,,,,,,,,,,,,,
40506,13511,119,1443,527,239,,545,,,,,,,,,,,,
40511,5225,103,2298,7968,405,,,,,,,,,,206,179,,,
40517,13835,2484,,41,,,,,,,,,,24,,,,,
40518,8972,4736,293,1744,312,,,,,,89,,90,,148,,,,
40538,7074,728,1612,1896,2516,856,314,1388,,,,,,,,,,,
40548,12583,847,,,,,,,2954,,,,,,,,,,
40553,10305,1571,598,1471,1176,1207,,,,,,,,,56,,,,
