,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
30546,7042,6795,1191,,452,583,,,,,,,,,,147,,174,
30558,4870,7514,2045,472,,,,,,,1298,,,,,185,,,
30559,8761,4638,986,744,469,725,,,,,,,,,,,,61,
30561,13612,2065,,,,,,,,,369,,,338,,,,,
30563,10679,3295,,726,,,,,867,,,,,,,817,,,
30573,5670,6511,394,,1552,,,,,,913,,,,1344,,,,
30574,15345,861,,,,,,,,,,,,,178,,,,
30586,7040,7840,,927,577,,,,,,,,,,,,,,
30611,4959,2776,1370,4114,590,,,,,,389,,,,,2186,,,
30618,10766,493,589,1107,846,1990,,,,,,,,,396,197,,,
30619,4475,3644,1798,1217,2597,419,,,,,,,,,,2234,,,
30627,10410,4577,102,,458,,,,,,,,,,159,,,,678
30631,13866,2173,,,,,,,345,,,,,,,,,,
30641,5800,9768,309,507,,,,,,,,,,,,,,,
30643,5205,761,3829,911,3008,1347,,,,,,,682,,,641,,,
30653,3887,7381,657,2149,970,170,,1170,,,,,,,,,,,
30656,8068,2544,1343,1684,,1710,,,,,,,,,708,327,,,
30662,5771,7106,274,590,,,,,,,,,,,,2643,,,
30667,7279,3156,324,2443,1554,950,,,,,,,,,,678,,,
30676,8366,1188,2316,3407,190,230,,,,,,,,,105,582,,,
30677,7130,5214,1135,171,,1338,,317,,,,,,,,1079,,,
30679,7451,5725,1447,752,,,,,,,507,,,,328,174,,,
30693,9510,4511,48,,330,,133,,1164,,,165,,,523,,,,
30695,12092,1527,715,922,,,,,,,603,,,,,,,525,
30699,4975,4264,1337,4537,544,,,171,,,,,152,,343,,61,,
30700,7769,8615,,,,,,,,,,,,,,,,,
30701,11005,5379,,,,,,,,,,,,,,,,,
30709,14632,1752,,,,,,,,,,,,,,,,,
30711,12207,4177,,,,,,,,,,,,,,,,,
30723,7725,8346,,112,158,,,,,,,,,43,,,,,
30725,10513,1620,,,,,,,4251,,,,,,,,,,
30732,8310,890,2225,3988,764,,116,,,,91,,,,,,,,
30733,11396,1212,,,442,,,,2915,,,,,,419,,,,
30737,6794,7225,,1696,,,,,,,405,,,,,,,264,
40000,2566,,4666,4873,,,,,,,,261,535,2753,730,,,,
40001,3681,199,719,5294,,,,,,622,,,3711,1664,,494,,,
40006,1858,34,4442,5630,,402,,,,3854,,,164,,,,,,
40011,3369,,880,10028,78,,,,,944,,,132,771,,182,,,
40014,5399,43,1883,5828,,,,,,3073,,,110,48,,,,,
40021,10844,2670,159,63,61,,,,424,,,,,39,222,,1703,,199
40022,7699,1148,983,4003,,373,,,131,394,,,,53,,1052,67,418,63
40023,6050,1198,2911,3809,,,,,,981,,,,785,491,,,159,
40027,6682,1945,3104,174,,378,3717,200,,,,,,,,132,52,,
40043,11987,1120,795,1107,235,,,,,,,,,302,43,795,,,
40046,7043,341,1036,5442,150,,,,,,,,,117,26,972,24,,1233
40054,5558,2568,1661,1612,1121,423,1357,947,,,195,,,,178,,764,,
40063,3887,76,2691,3659,,,,,,,269,152,2689,2961,,,,,
40070,3380,718,4434,6477,,,,,,1284,,,35,39,,,17,,
40073,4772,439,4437,4113,36,563,,1245,,779,,,,,,,,,
40078,6187,1447,589,3413,895,,,86,,2914,,259,,,,594,,,
40084,4202,232,2273,7418,64,1258,,,,808,,,66,,,,63,,
40085,10158,1641,761,428,,738,2532,,,,,,,,,,126,,
40087,7043,72,1266,7079,,,,,,,,,84,840,,,,,
40090,4904,7256,481,290,1300,,,,,,1510,,,,,,,643,
40097,6653,3291,2840,323,785,855,185,,,,,,,,394,,1058,,
40099,3443,634,3949,6179,489,626,447,,,315,,130,,,,,,,172
40106,8633,437,712,4914,473,,,,,1016,,,,,65,,,134,
40107,5430,1085,2937,4927,,289,,,,,352,,57,413,,894,,,
40117,6660,1266,1337,5545,264,,,,,772,,,,540,,,,,
40129,14160,2224,,,,,,,,,,,,,,,,,
40132,15214,1170,,,,,,,,,,,,,,,,,
40134,7042,7744,,370,451,,299,,,,,,,,175,,,,303
40136,5798,5054,2253,1064,977,,1238,,,,,,,,,,,,
40138,2741,257,3582,6002,,,,,,3738,,,45,,,,19,,
40142,11364,194,1459,150,196,699,,,1985,337,,,,,,,,,
40145,5059,8202,424,2055,,,,,,,605,,,39,,,,,
40146,7869,2795,1312,345,2243,822,,,,,,,,,998,,,,
40160,8808,3172,1020,1210,,858,,,,,1100,,116,100,,,,,
40161,5361,628,2689,5819,,835,1028,,,,24,,,,,,,,
40162,9570,921,675,3042,253,,,,,1521,,,340,62,,,,,
40165,10044,259,1215,3549,60,,,,,1231,,,26,,,,,,
40166,10379,837,883,3517,,,101,,,,,,36,,,631,,,
40184,7986,5452,298,,,,1012,960,,,429,,,,,,,247,
40186,3072,,1107,8362,,,,205,,3638,,,,,,,,,
40188,6173,5005,,2683,162,,,,,,852,,,,474,311,,724,
40189,4211,3199,3165,2326,1604,70,,343,,,,,,,1250,,216,,
40190,3665,98,944,9124,,,,196,,1020,,,940,,197,200,,,
40197,9364,743,1333,3232,,472,72,,,,,,,50,883,,,235,
40206,8444,831,1145,4602,,,,,,,,,,,71,1291,,,
40208,8066,100,390,4831,,,,,,1835,,,78,,,1084,,,
40219,3507,2332,7176,769,549,,591,1160,,,,,,,300,,,,
40222,3651,22,3077,8735,335,,,,,564,,,,,,,,,
40226,6979,3341,1446,3000,,920,,,,213,485,,,,,,,,
40231,4621,2909,3705,1119,1882,,1673,,,,412,,63,,,,,,
40247,10159,866,1238,2453,41,333,406,,,,,,301,164,248,175,,,
40250,5613,4584,446,3204,2103,275,,,,,,,,,159,,,,
40253,4187,41,127,7617,,,401,,,2059,,,,,,1952,,,
40254,12233,440,1543,337,997,36,,,,,575,,,,223,,,,
40256,7310,6472,911,37,248,,,,,,1141,178,,,87,,,,
40258,6489,1238,2147,2506,922,624,390,,,,,,,,2068,,,,
40268,15217,1167,,,,,,,,,,,,,,,,,
40272,8065,3874,1552,1654,,556,,,,,,,,,282,,,401,
40274,6373,1922,1726,4792,85,969,,224,,,189,,,,,104,,,
40276,7161,2619,2971,570,,330,1363,1370,,,,,,,,,,,
40278,9574,847,94,5082,58,,,,,639,,,21,,69,,,,
40279,3427,1649,5045,2073,,918,3080,,,,,,,,192,,,,
40281,5708,3024,1421,1614,1815,1186,410,454,,,,,,,752,,,,
40283,5230,164,2776,7613,442,,,,,,,,,106,,,53,,
40284,9236,4124,958,793,,577,,255,,,,441,,,,,,,
40296,12013,442,2152,1641,,,,,,,,,51,43,,,42,,
40298,4700,3119,288,993,976,796,1821,3691,,,,,,,,,,,
40308,8281,7405,,471,,,,,,,41,,,,,,,,186
40310,7726,579,1575,4909,295,,,,,,,,794,,93,,,413,
40311,6050,3258,1562,1501,,2471,,,,,533,,,,637,,,372,
40312,9387,575,1167,2492,,113,,,2393,,,,,,186,,71,,
40313,13500,379,,,,843,,,1640,,,,,22,,,,,
40318,8398,3520,2132,958,,699,,,,,,,,,204,,,473,
40319,8334,1981,1287,3753,,,,,,723,,,,,64,75,167,,
40322,6393,4489,4020,,653,,729,,,,34,,,,,,66,,
40325,6491,7074,296,1034,679,,659,,,,151,,,,,,,,
40331,6955,8757,,,305,,367,,,,,,,,,,,,
40338,7831,1250,1566,4852,446,,,,,399,,,,,,,,40,
40339,6890,4300,1797,1742,,,,,,,,,,,1271,,,384,
40342,9585,1182,1713,2778,434,,,,,,,,,,172,520,,,
40347,13013,475,768,2004,,,,,,,,,124,,,,,,
40348,4050,,2033,6246,,,,,,,,,1893,1876,197,89,,,
40353,14646,687,471,244,,,,,,,,,,,,,,,336
40364,7296,2175,805,4612,,,,,,1305,,,,,,191,,,
40371,7221,3410,1625,3286,85,,,,,,93,,664,,,,,,
40374,4060,3762,2609,1144,2358,,,709,,,,,277,,,1280,185,,
40377,4308,1671,2556,7058,,507,,,,,201,,,,,,83,,
40382,12279,2570,167,309,932,,,,,,,,,,,,,127,
40383,7853,3909,1403,25,,936,,,,,1819,,,,439,,,,
40391,12214,,,,,,,,4170,,,,,,,,,,
40396,5639,2881,1585,4189,405,278,,,,,,,,,1407,,,,
40405,6658,420,655,7720,,,,,,,,,,506,,425,,,
40412,8372,5096,,448,,1681,,,,,787,,,,,,,,
40426,4635,1600,2466,2086,2286,1124,2043,,,,,,,,144,,,,
40429,6045,3471,1315,2718,1581,668,172,,,,,,,,414,,,,
40430,3278,5476,2452,1461,,,,,,,2996,,,,581,,140,,
40435,14341,1472,,,,,,,389,,,,81,101,,,,,
40437,8037,5103,2298,718,,,,189,,,,,,,39,,,,
40438,8250,3900,696,,3085,453,,,,,,,,,,,,,
40440,8049,4069,1887,,978,,168,,,,,,,,855,,,378,
40444,8449,3156,944,597,811,,1918,,,,,,,,509,,,,
40453,5986,2576,3557,2482,929,,,,,,350,,,,504,,,,
40455,13984,,,,,,2400,,,,,,,,,,,,
40456,7079,7690,103,1088,,,79,,,,345,,,,,,,,
40458,14638,1636,,,,,,,,,90,,,20,,,,,
40466,5649,134,2196,6652,,89,,,,1029,,523,,,,112,,,
40467,7236,155,1528,6874,57,,,,,118,,,65,351,,,,,
40468,4467,3994,630,3630,676,2780,,,,,,,,,,,,,207
40471,12967,3002,,,,415,,,,,,,,,,,,,
40476,4979,4393,2727,3018,,,,,,,867,,,,,,,,400
40477,6792,3044,3102,673,1660,630,,,,,,,,,,,,,483
40478,5392,7504,1611,417,281,,,,,,1179,,,,,,,,
40485,4751,3489,3858,3256,374,,,,,,106,,,,550,,,,
40489,5286,4779,2690,3441,,,54,,,,,,134,,,,,,
40493,10644,5723,,,,,,,,,,,,17,,,,,
40501,4693,314,1318,8547,190,,,274,,523,,,491,,,,34,,
40514,12656,3728,,,,,,,,,,,,,,,,,
40516,13945,1716,,,,,,,,,723,,,,,,,,
40526,13852,2532,,,,,,,,,,,,,,,,,
40530,14664,1720,,,,,,,,,,,,,,,,,
40537,8135,7317,,,,,141,,,,432,,,,359,,,,
40542,5755,4787,1295,1076,2114,772,585,,,,,,,,,,,,
40543,10069,70,,5182,,278,,,,,,,,,,758,27,,
40544,11888,4179,,317,,,,,,,,,,,,,,,
40555,4258,262,1402,8238,,,,,,,,,,,,2196,28,,
40556,11774,1063,675,131,,,,105,2051,,,,,,110,,354,,121
40558,6290,2208,2720,3029,504,,,,,,,,,,796,,,837,
