,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
30505,7565,8598,,,,,,,,,,,,,221,,,,
30516,11430,3465,588,75,,,,,,,826,,,,,,,,
30527,2464,10821,,,,,,,,,,,,,,3099,,,
30531,6355,8016,,396,427,,,,,,921,,,,,,,269,
30537,9078,2338,396,2450,,306,,,110,,,,,,870,836,,,
30539,8219,7576,,,,,,,46,,149,,,,394,,,,
30542,9882,1753,1433,,,2417,,88,,,663,,,,,148,,,
30548,12112,3545,,298,,,,,,,385,,,44,,,,,
30549,9760,3384,946,1580,,,153,,,,100,,,,461,,,,
30551,11542,1175,781,1720,,,,,,,,,,,,,,1166,
30571,9715,829,,,,,,,5840,,,,,,,,,,
30579,6319,3893,1882,3446,,,,,,,,,,,,844,,,
30588,3554,11909,,,,,,,,,,,,,,,,921,
30591,6365,5573,1167,1945,773,,,,,,172,,389,,,,,,
30592,12190,2262,,,,,,1515,125,,,,,,,,292,,
30598,7248,9024,,,90,,,,22,,,,,,,,,,
30599,9687,2769,1901,556,897,,,,,,,,,,492,82,,,
30607,8866,5266,1733,,519,,,,,,,,,,,,,,
30608,3912,2127,4948,2152,298,2440,,,,,,,507,,,,,,
30614,9584,3723,574,1866,,,,,,,,,,,119,221,,297,
30620,5132,4574,2743,2936,424,,,,,,233,,,,,342,,,
30626,4703,3865,1814,5627,,,,72,,,,,51,,,252,,,
30632,4509,3060,2407,4548,796,,,,,,270,,,,,,,794,
30633,4033,2630,2820,5706,,821,,107,,,,,,,,267,,,
30639,7212,262,2760,2578,,3542,,,30,,,,,,,,,,
30640,3506,3955,2118,2798,524,1831,,,,,,,,,,1652,,,
30642,11827,2680,,1081,796,,,,,,,,,,,,,,
30644,5066,9867,221,552,462,,,,,,150,,,,66,,,,
30646,11456,2271,,1898,292,,,,,,467,,,,,,,,
30660,3663,12721,,,,,,,,,,,,,,,,,
30664,6483,7961,748,469,242,,,,,,201,,,,67,,,213,
30671,6488,9896,,,,,,,,,,,,,,,,,
30672,10199,2866,1320,208,,590,,,,,735,,,,,466,,,
30674,9056,5802,,,505,,,,,,487,,,,,,,,534
30688,10335,1548,1020,1344,1290,421,,287,,,,,,,,139,,,
30692,11795,4589,,,,,,,,,,,,,,,,,
30696,9307,3586,583,1390,,,,,,,,,,,,,,,1518
30697,11512,4043,205,,251,,,174,,,,,,,,,,199,
30706,8684,7115,,185,,,,,,,175,,,,,,,,225
30707,7786,8598,,,,,,,,,,,,,,,,,
30710,7884,3172,2072,2557,,,,,,,200,,,,385,114,,,
30730,15951,433,,,,,,,,,,,,,,,,,
30735,5640,10245,,,,,122,,,,377,,,,,,,,
40002,5138,69,445,4752,,44,,,,1332,,,1800,2612,,160,32,,
40005,6050,475,2487,4574,,468,,,,,,,1823,43,,401,,63,
40025,4540,504,2682,5675,,130,,,,2521,,,,,,332,,,
40035,5343,11041,,,,,,,,,,,,,,,,,
40037,12074,4310,,,,,,,,,,,,,,,,,
40039,8166,1148,1479,4057,325,,,,,844,,,57,166,62,,,80,
40042,2783,340,1624,6830,,494,,,307,2984,,,,151,,,871,,
40045,5483,2182,1339,5124,,307,,,,250,,,,,777,707,,,215
40048,9206,895,1891,2023,138,,,,,614,39,,,,463,1024,,91,
40058,5374,217,2598,6879,267,62,,,,235,,,169,79,251,,,,253
40059,6095,,1851,5909,78,,,,,2243,,,,208,,,,,
40067,9764,831,2572,1699,,417,,,,,,,,,221,487,,,393
40074,12970,3414,,,,,,,,,,,,,,,,,
40079,3704,162,2830,8096,412,,,,,,,,,161,199,678,,142,
40091,5606,5077,770,205,1129,,757,1530,,,623,,,,667,,20,,
40093,11859,3119,,464,,,,,,,,,,,,,,942,
40094,7448,38,2070,5518,172,,298,,,,,,,452,388,,,,
40098,4592,45,,6166,,,,1215,,756,,,1347,166,147,1950,,,
40100,10132,76,927,2837,,,,,1725,,,49,,,,410,169,59,
40116,4804,3625,1897,4212,339,,,,,,,,,,,,,1507,
40120,6852,2777,3017,,682,,479,,,,,,,,2096,,,481,
40125,6538,5662,670,1181,549,746,580,,,,,,,,458,,,,
40141,5437,4478,768,2720,561,601,,,,,663,,,,521,,,170,465
40149,6154,2438,406,1444,2626,1753,,,,,1216,,,,,,,,347
40153,8208,228,298,6237,42,,,,,,,,1166,167,38,,,,
40173,3673,167,,8573,,,,1499,,,,,317,,,2155,,,
40175,7250,1154,3040,3819,340,289,,383,,,58,,,,,,51,,
40179,4673,1699,4143,,2105,535,1213,,,,716,,,,37,,1263,,
40181,3544,845,2251,1849,,,4252,3643,,,,,,,,,,,
40182,5279,3559,2575,3121,856,555,255,,,,,,64,120,,,,,
40195,5262,3442,2065,1563,368,2158,227,,,,,,,,,,1183,116,
40207,7439,3566,2668,765,,959,,,,,800,,,,,64,,123,
40209,7748,6985,35,452,,,,,,,741,,,,,,,423,
40211,8831,,3299,2660,258,,,,,528,,,480,,230,98,,,
40212,8541,869,622,3848,330,,,2129,,,,,,,,,,45,
40220,6112,,740,6913,58,,,,,,,,508,,,2053,,,
40223,4646,5239,1980,916,348,,,1525,,,,,,,,,,1730,
40236,5519,,3373,4642,,787,,,,884,,,,1179,,,,,
40261,5202,5058,3801,365,500,267,1040,,,,,,,,151,,,,
40264,9392,529,4166,,,,907,1390,,,,,,,,,,,
40266,14581,1803,,,,,,,,,,,,,,,,,
40273,9195,780,1680,3107,105,,,100,,112,,,638,,198,469,,,
40285,2325,2493,2991,3900,2793,443,,299,,,,,,,1140,,,,
40286,9133,326,2644,3649,,,,,,536,,,,,,96,,,
40290,2877,,4123,6021,,,,,,2336,367,,,,,279,,381,
40291,6046,1272,3558,908,,,199,2572,,,,,,,1662,167,,,
40295,6902,2064,1068,,1317,2683,771,627,,,952,,,,,,,,
40299,5682,42,862,6879,,,,,,,,,,,,2919,,,
40302,8384,5770,721,1032,,,,,,,,,,,,,,477,
40304,4900,4035,2832,,714,,1979,1383,,,,,,,541,,,,
40305,3522,831,1564,1285,1293,4597,405,1943,,,,,,,944,,,,
40309,2844,4308,4807,982,476,1558,,,,,462,,,,816,,,131,
40315,12698,2957,,,,,,,,,,,,,,,,729,
40321,3981,5650,219,2732,823,,,,,,,,,97,2882,,,,
40326,7621,5562,1305,121,,,888,,,,887,,,,,,,,
40327,6842,2868,2882,372,,,2081,886,,,,,,,254,,199,,
40329,13211,1541,79,,,,,,543,,,,,,125,,,,885
40345,12561,2432,,,143,255,,,,,610,,,,,,,383,
40350,11550,,,,,,,,4834,,,,,,,,,,
40351,6522,7494,,1643,,,,,,,520,,,,,,,205,
40356,11223,4428,,132,103,,,,,,,,69,,,,,429,
40357,9064,433,615,6016,,,197,,,,,,,59,,,,,
40358,5333,5882,903,367,772,,1654,1147,,,,,,,326,,,,
40380,5164,4049,2987,2183,,1394,,,,,35,,,,471,101,,,
40384,8151,3868,922,258,,1302,967,,,,,,,,916,,,,
40393,10720,351,270,4590,,,,,,,,,,,269,161,,23,
40394,12117,216,,,,,,,3966,,,,,,85,,,,
40422,10761,3567,186,740,665,,338,,,,,,,,,,,,127
40431,9337,5730,,634,,,,,,,,,,,334,,,,349
40442,7366,8089,,,,,,,,,271,,,,,,583,75,
40448,8563,1420,3042,,1917,,,202,,,1182,,,,58,,,,
40460,4080,56,2590,7833,58,,,,,1767,,,,,,,,,
40469,9356,4249,516,,627,564,,,,,,,,,1072,,,,
40470,7128,,1330,4811,,,109,,,,,199,2347,284,124,,52,,
40479,7188,7640,,1320,127,,109,,,,,,,,,,,,
40492,9360,6988,,,,,,,,,,,,36,,,,,
40494,10208,4980,220,976,,,,,,,,,,,,,,,
40495,11826,4487,,,,,,,,,,,,71,,,,,
40498,8291,589,2564,3087,,517,,,,,,,138,68,529,,601,,
40503,4020,6744,690,2729,745,,,,,,763,,,,201,492,,,
40508,6121,229,1316,5604,,,,,,,,,,,,3114,,,
40513,11902,4482,,,,,,,,,,,,,,,,,
40519,9231,1820,1272,2512,829,491,,229,,,,,,,,,,,
40521,7795,579,865,4697,,,,,,,,,,,,2448,,,
40523,12991,2537,,856,,,,,,,,,,,,,,,
40524,11208,5176,,,,,,,,,,,,,,,,,
40531,13903,2481,,,,,,,,,,,,,,,,,
40532,15525,859,,,,,,,,,,,,,,,,,
40533,12530,3854,,,,,,,,,,,,,,,,,
40547,10331,1483,1565,319,838,,1848,,,,,,,,,,,,
40550,9885,4144,158,920,739,,,,,,538,,,,,,,,
40552,3177,3644,2667,754,4980,926,236,,,,,,,,,,,,
40559,14625,154,228,232,,155,,,,990,,,,,,,,,
